forecast_date,version,scenario_id,date,planning_shop_cluster,shipping_wh,sales_forecast_items
2024-06-04,1,0,2024-05-29,HU,1,0
2024-06-04,1,0,2024-05-29,HU,2,1536
2024-06-04,1,0,2024-05-30,HU,4,0
2024-06-04,1,0,2024-05-30,HU,3,0
2024-06-04,1,0,2024-05-30,HU,1,0
2024-06-04,1,0,2024-05-30,HU,2,2215
2024-06-04,1,0,2024-05-31,HU,1,0
2024-06-04,1,0,2024-05-31,HU,3,0
2024-06-04,1,0,2024-05-31,HU,2,2531
2024-06-04,1,0,2024-05-31,HU,4,0
2024-06-04,1,0,2024-06-01,HU,4,0
2024-06-04,1,0,2024-06-01,HU,1,0
2024-06-04,1,0,2024-06-01,HU,2,2205
2024-06-04,1,0,2024-06-01,HU,3,0
2024-06-04,1,0,2024-06-02,HU,4,0
2024-06-04,1,0,2024-06-02,HU,3,0
2024-06-04,1,0,2024-06-02,HU,1,0
2024-06-04,1,0,2024-06-02,HU,2,2444
2024-06-04,1,0,2024-06-03,HU,3,0
2024-06-04,1,0,2024-06-03,HU,2,1450
2024-06-04,1,0,2024-06-03,HU,1,0
2024-06-04,1,0,2024-06-03,HU,4,0
2024-06-04,1,0,2024-06-04,HU,1,0
2024-06-04,1,0,2024-06-04,HU,3,0
2024-06-04,1,0,2024-06-04,HU,4,0
2024-06-04,1,0,2024-06-04,HU,2,1519
2024-06-04,1,0,2024-06-05,HU,1,0
2024-06-04,1,0,2024-06-05,HU,3,0
2024-06-04,1,0,2024-06-05,HU,4,0
2024-06-04,1,0,2024-06-05,HU,2,1524
2024-06-04,1,0,2024-06-06,HU,1,0
2024-06-04,1,0,2024-06-06,HU,4,0
2024-06-04,1,0,2024-06-06,HU,2,3034
2024-06-04,1,0,2024-06-06,HU,3,0
2024-06-04,1,0,2024-06-07,HU,1,0
2024-06-04,1,0,2024-06-07,HU,2,3079
2024-06-04,1,0,2024-06-07,HU,4,0
2024-06-04,1,0,2024-06-07,HU,3,0
2024-06-04,1,0,2024-06-08,HU,1,0
2024-06-04,1,0,2024-06-08,HU,2,3386
2024-06-04,1,0,2024-06-08,HU,4,0
2024-06-04,1,0,2024-06-08,HU,3,0
2024-06-04,1,0,2024-06-09,HU,1,0
2024-06-04,1,0,2024-06-09,HU,4,0
2024-06-04,1,0,2024-06-09,HU,2,4487
2024-06-04,1,0,2024-06-09,HU,3,0
2024-06-04,1,0,2024-06-10,HU,4,0
2024-06-04,1,0,2024-06-10,HU,3,0
2024-06-04,1,0,2024-06-10,HU,1,0
2024-06-04,1,0,2024-06-10,HU,2,1320
2024-06-04,1,0,2024-06-11,HU,3,0
2024-06-04,1,0,2024-06-11,HU,1,0
2024-06-04,1,0,2024-06-11,HU,2,1520
2024-06-04,1,0,2024-06-11,HU,4,0
2024-06-04,1,0,2024-06-12,HU,4,0
2024-06-04,1,0,2024-06-12,HU,2,2733
2024-06-04,1,0,2024-06-12,HU,3,0
2024-06-04,1,0,2024-06-12,HU,1,0
2024-06-04,1,0,2024-06-13,HU,3,0
2024-06-04,1,0,2024-06-13,HU,4,0
2024-06-04,1,0,2024-06-13,HU,1,0
2024-06-04,1,0,2024-06-13,HU,2,1551
2024-06-04,1,0,2024-06-14,HU,4,0
2024-06-04,1,0,2024-06-14,HU,2,3018
2024-06-04,1,0,2024-06-14,HU,3,0
2024-06-04,1,0,2024-06-14,HU,1,0
2024-06-04,1,0,2024-06-15,HU,1,0
2024-06-04,1,0,2024-06-15,HU,2,3515
2024-06-04,1,0,2024-06-15,HU,4,0
2024-06-04,1,0,2024-06-15,HU,3,0
2024-06-04,1,0,2024-06-16,HU,3,0
2024-06-04,1,0,2024-06-16,HU,1,0
2024-06-04,1,0,2024-06-16,HU,2,4298
2024-06-04,1,0,2024-06-16,HU,4,0
2024-06-04,1,0,2024-06-17,HU,4,0
2024-06-04,1,0,2024-06-17,HU,3,0
2024-06-04,1,0,2024-06-17,HU,2,1369
2024-06-04,1,0,2024-06-17,HU,1,0
2024-06-04,1,0,2024-06-18,HU,4,0
2024-06-04,1,0,2024-06-18,HU,2,1577
2024-06-04,1,0,2024-06-18,HU,1,0
2024-06-04,1,0,2024-06-18,HU,3,0
2024-06-04,1,0,2024-06-19,HU,4,0
2024-06-04,1,0,2024-06-19,HU,1,0
2024-06-04,1,0,2024-06-19,HU,3,0
2024-06-04,1,0,2024-06-19,HU,2,1587
2024-06-04,1,0,2024-06-20,HU,1,0
2024-06-04,1,0,2024-06-20,HU,2,3651
2024-06-04,1,0,2024-06-20,HU,3,0
2024-06-04,1,0,2024-06-20,HU,4,0
2024-06-04,1,0,2024-06-21,HU,1,0
2024-06-04,1,0,2024-06-21,HU,3,0
2024-06-04,1,0,2024-06-21,HU,2,3779
2024-06-04,1,0,2024-06-21,HU,4,0
2024-06-04,1,0,2024-06-22,HU,3,0
2024-06-04,1,0,2024-06-22,HU,4,0
2024-06-04,1,0,2024-06-22,HU,1,0
2024-06-04,1,0,2024-06-22,HU,2,4124
2024-06-04,1,0,2024-06-23,HU,4,0
2024-06-04,1,0,2024-06-23,HU,3,0
2024-06-04,1,0,2024-06-23,HU,2,4566
2024-06-04,1,0,2024-06-23,HU,1,0
2024-06-04,1,0,2024-06-24,HU,3,0
2024-06-04,1,0,2024-06-24,HU,4,0
2024-06-04,1,0,2024-06-24,HU,1,0
2024-06-04,1,0,2024-06-24,HU,2,1237
2024-06-04,1,0,2024-06-25,HU,4,0
2024-06-04,1,0,2024-06-25,HU,3,0
2024-06-04,1,0,2024-06-25,HU,2,1583
2024-06-04,1,0,2024-06-25,HU,1,0
2024-06-04,1,0,2024-06-26,HU,3,0
2024-06-04,1,0,2024-06-26,HU,4,0
2024-06-04,1,0,2024-06-26,HU,1,0
2024-06-04,1,0,2024-06-26,HU,2,1593
2024-06-04,1,0,2024-06-27,HU,4,0
2024-06-04,1,0,2024-06-27,HU,3,0
2024-06-04,1,0,2024-06-27,HU,2,1603
2024-06-04,1,0,2024-06-27,HU,1,0
2024-06-04,1,0,2024-06-28,HU,2,1675
2024-06-04,1,0,2024-06-28,HU,3,0
2024-06-04,1,0,2024-06-28,HU,1,0
2024-06-04,1,0,2024-06-28,HU,4,0
2024-06-04,1,0,2024-06-29,HU,2,1809
2024-06-04,1,0,2024-06-29,HU,4,0
2024-06-04,1,0,2024-06-29,HU,1,0
2024-06-04,1,0,2024-06-29,HU,3,0
2024-06-04,1,0,2024-06-30,HU,3,0
2024-06-04,1,0,2024-06-30,HU,2,2014
2024-06-04,1,0,2024-06-30,HU,1,0
2024-06-04,1,0,2024-06-30,HU,4,0
2024-06-04,1,0,2024-07-01,HU,3,0
2024-06-04,1,0,2024-07-01,HU,4,0
2024-06-04,1,0,2024-07-01,HU,2,1757
2024-06-04,1,0,2024-07-01,HU,1,0
2024-06-04,1,0,2024-07-02,HU,2,1784
2024-06-04,1,0,2024-07-02,HU,3,0
2024-06-04,1,0,2024-07-02,HU,1,0
2024-06-04,1,0,2024-07-02,HU,4,0
2024-06-04,1,0,2024-07-03,HU,3,0
2024-06-04,1,0,2024-07-03,HU,1,0
2024-06-04,1,0,2024-07-03,HU,4,0
2024-06-04,1,0,2024-07-03,HU,2,1794
2024-06-04,1,0,2024-07-04,HU,3,0
2024-06-04,1,0,2024-07-04,HU,1,0
2024-06-04,1,0,2024-07-04,HU,2,5919
2024-06-04,1,0,2024-07-04,HU,4,0
2024-06-04,1,0,2024-07-05,HU,1,0
2024-06-04,1,0,2024-07-05,HU,4,0
2024-06-04,1,0,2024-07-05,HU,3,0
2024-06-04,1,0,2024-07-05,HU,2,5544
2024-06-04,1,0,2024-07-06,HU,3,0
2024-06-04,1,0,2024-07-06,HU,4,0
2024-06-04,1,0,2024-07-06,HU,2,5865
2024-06-04,1,0,2024-07-06,HU,1,0
2024-06-04,1,0,2024-07-07,HU,4,0
2024-06-04,1,0,2024-07-07,HU,1,0
2024-06-04,1,0,2024-07-07,HU,3,0
2024-06-04,1,0,2024-07-07,HU,2,7328
2024-06-04,1,0,2024-07-08,HU,4,0
2024-06-04,1,0,2024-07-08,HU,1,0
2024-06-04,1,0,2024-07-08,HU,2,1599
2024-06-04,1,0,2024-07-08,HU,3,0
2024-06-04,1,0,2024-07-09,HU,1,0
2024-06-04,1,0,2024-07-09,HU,2,1791
2024-06-04,1,0,2024-07-09,HU,3,0
2024-06-04,1,0,2024-07-09,HU,4,0
2024-06-04,1,0,2024-07-10,HU,1,0
2024-06-04,1,0,2024-07-10,HU,3,0
2024-06-04,1,0,2024-07-10,HU,4,0
2024-06-04,1,0,2024-07-10,HU,2,1800
2024-06-04,1,0,2024-07-11,HU,1,0
2024-06-04,1,0,2024-07-11,HU,3,0
2024-06-04,1,0,2024-07-11,HU,4,0
2024-06-04,1,0,2024-07-11,HU,2,4427
2024-06-04,1,0,2024-07-12,HU,4,0
2024-06-04,1,0,2024-07-12,HU,3,0
2024-06-04,1,0,2024-07-12,HU,2,4245
2024-06-04,1,0,2024-07-12,HU,1,0
2024-06-04,1,0,2024-07-13,HU,3,0
2024-06-04,1,0,2024-07-13,HU,1,0
2024-06-04,1,0,2024-07-13,HU,4,0
2024-06-04,1,0,2024-07-13,HU,2,4759
2024-06-04,1,0,2024-07-14,HU,2,5817
2024-06-04,1,0,2024-07-14,HU,1,0
2024-06-04,1,0,2024-07-14,HU,4,0
2024-06-04,1,0,2024-07-14,HU,3,0
2024-06-04,1,0,2024-07-15,HU,3,0
2024-06-04,1,0,2024-07-15,HU,1,0
2024-06-04,1,0,2024-07-15,HU,4,0
2024-06-04,1,0,2024-07-15,HU,2,1606
2024-06-04,1,0,2024-07-16,HU,3,0
2024-06-04,1,0,2024-07-16,HU,1,0
2024-06-04,1,0,2024-07-16,HU,2,1798
2024-06-04,1,0,2024-07-16,HU,4,0
2024-06-04,1,0,2024-07-17,HU,3,0
2024-06-04,1,0,2024-07-17,HU,2,1807
2024-06-04,1,0,2024-07-17,HU,1,0
2024-06-04,1,0,2024-07-17,HU,4,0
2024-06-04,1,0,2024-07-18,HU,1,0
2024-06-04,1,0,2024-07-18,HU,4,0
2024-06-04,1,0,2024-07-18,HU,2,5932
2024-06-04,1,0,2024-07-18,HU,3,0
2024-06-04,1,0,2024-07-19,HU,4,0
2024-06-04,1,0,2024-07-19,HU,1,0
2024-06-04,1,0,2024-07-19,HU,3,0
2024-06-04,1,0,2024-07-19,HU,2,5557
2024-06-04,1,0,2024-07-20,HU,4,0
2024-06-04,1,0,2024-07-20,HU,3,0
2024-06-04,1,0,2024-07-20,HU,2,5878
2024-06-04,1,0,2024-07-20,HU,1,0
2024-06-04,1,0,2024-07-21,HU,4,0
2024-06-04,1,0,2024-07-21,HU,3,0
2024-06-04,1,0,2024-07-21,HU,1,0
2024-06-04,1,0,2024-07-21,HU,2,7344
2024-06-04,1,0,2024-07-22,HU,2,1611
2024-06-04,1,0,2024-07-22,HU,3,0
2024-06-04,1,0,2024-07-22,HU,1,0
2024-06-04,1,0,2024-07-22,HU,4,0
2024-06-04,1,0,2024-07-23,HU,2,1805
2024-06-04,1,0,2024-07-23,HU,1,0
2024-06-04,1,0,2024-07-23,HU,4,0
2024-06-04,1,0,2024-07-23,HU,3,0
2024-06-04,1,0,2024-07-24,HU,3,0
2024-06-04,1,0,2024-07-24,HU,4,0
2024-06-04,1,0,2024-07-24,HU,2,1814
2024-06-04,1,0,2024-07-24,HU,1,0
2024-06-04,1,0,2024-07-25,HU,2,1893
2024-06-04,1,0,2024-07-25,HU,3,0
2024-06-04,1,0,2024-07-25,HU,4,0
2024-06-04,1,0,2024-07-25,HU,1,0
2024-06-04,1,0,2024-07-26,HU,2,1948
2024-06-04,1,0,2024-07-26,HU,3,0
2024-06-04,1,0,2024-07-26,HU,1,0
2024-06-04,1,0,2024-07-26,HU,4,0
2024-06-04,1,0,2024-07-27,HU,2,2088
2024-06-04,1,0,2024-07-27,HU,3,0
2024-06-04,1,0,2024-07-27,HU,4,0
2024-06-04,1,0,2024-07-27,HU,1,0
2024-06-04,1,0,2024-07-28,HU,4,0
2024-06-04,1,0,2024-07-28,HU,1,0
2024-06-04,1,0,2024-07-28,HU,2,2403
2024-06-04,1,0,2024-07-28,HU,3,0
2024-06-04,1,0,2024-07-29,HU,1,0
2024-06-04,1,0,2024-07-29,HU,2,1784
2024-06-04,1,0,2024-07-29,HU,3,0
2024-06-04,1,0,2024-07-29,HU,4,0
2024-06-04,1,0,2024-07-30,HU,2,1812
2024-06-04,1,0,2024-07-30,HU,3,0
2024-06-04,1,0,2024-07-30,HU,4,0
2024-06-04,1,0,2024-07-30,HU,1,0
2024-06-04,1,0,2024-07-31,HU,2,1821
2024-06-04,1,0,2024-07-31,HU,1,0
2024-06-04,1,0,2024-07-31,HU,3,0
2024-06-04,1,0,2024-07-31,HU,4,0
2024-06-04,1,0,2024-08-01,HU,1,0
2024-06-04,1,0,2024-08-01,HU,3,0
2024-06-04,1,0,2024-08-01,HU,2,4232
2024-06-04,1,0,2024-08-01,HU,4,0
2024-06-04,1,0,2024-08-02,HU,1,0
2024-06-04,1,0,2024-08-02,HU,2,3912
2024-06-04,1,0,2024-08-02,HU,3,0
2024-06-04,1,0,2024-08-02,HU,4,0
2024-06-04,1,0,2024-08-03,HU,2,4183
2024-06-04,1,0,2024-08-03,HU,1,0
2024-06-04,1,0,2024-08-03,HU,4,0
2024-06-04,1,0,2024-08-03,HU,3,0
2024-06-04,1,0,2024-08-04,HU,4,0
2024-06-04,1,0,2024-08-04,HU,2,5360
2024-06-04,1,0,2024-08-04,HU,1,0
2024-06-04,1,0,2024-08-04,HU,3,0
2024-06-04,1,0,2024-08-05,HU,1,0
2024-06-04,1,0,2024-08-05,HU,2,1493
2024-06-04,1,0,2024-08-05,HU,4,0
2024-06-04,1,0,2024-08-05,HU,3,0
2024-06-04,1,0,2024-08-06,HU,2,1713
2024-06-04,1,0,2024-08-06,HU,4,0
2024-06-04,1,0,2024-08-06,HU,1,0
2024-06-04,1,0,2024-08-06,HU,3,0
2024-06-04,1,0,2024-08-07,HU,4,0
2024-06-04,1,0,2024-08-07,HU,1,0
2024-06-04,1,0,2024-08-07,HU,2,1640
2024-06-04,1,0,2024-08-07,HU,3,0
2024-06-04,1,0,2024-08-08,HU,1,0
2024-06-04,1,0,2024-08-08,HU,3,0
2024-06-04,1,0,2024-08-08,HU,2,1713
2024-06-04,1,0,2024-08-08,HU,4,0
2024-06-04,1,0,2024-08-09,HU,2,1713
2024-06-04,1,0,2024-08-09,HU,3,0
2024-06-04,1,0,2024-08-09,HU,1,0
2024-06-04,1,0,2024-08-09,HU,4,0
2024-06-04,1,0,2024-08-10,HU,2,1860
2024-06-04,1,0,2024-08-10,HU,3,0
2024-06-04,1,0,2024-08-10,HU,4,0
2024-06-04,1,0,2024-08-10,HU,1,0
2024-06-04,1,0,2024-08-11,HU,3,0
2024-06-04,1,0,2024-08-11,HU,4,0
2024-06-04,1,0,2024-08-11,HU,2,2153
2024-06-04,1,0,2024-08-11,HU,1,0
2024-06-04,1,0,2024-08-12,HU,1,0
2024-06-04,1,0,2024-08-12,HU,3,0
2024-06-04,1,0,2024-08-12,HU,2,1646
2024-06-04,1,0,2024-08-12,HU,4,0
2024-06-04,1,0,2024-08-13,HU,3,0
2024-06-04,1,0,2024-08-13,HU,2,1719
2024-06-04,1,0,2024-08-13,HU,4,0
2024-06-04,1,0,2024-08-13,HU,1,0
2024-06-04,1,0,2024-08-14,HU,2,1646
2024-06-04,1,0,2024-08-14,HU,3,0
2024-06-04,1,0,2024-08-14,HU,1,0
2024-06-04,1,0,2024-08-14,HU,4,0
2024-06-04,1,0,2024-08-15,HU,2,4262
2024-06-04,1,0,2024-08-15,HU,1,0
2024-06-04,1,0,2024-08-15,HU,3,0
2024-06-04,1,0,2024-08-15,HU,4,0
2024-06-04,1,0,2024-08-16,HU,1,0
2024-06-04,1,0,2024-08-16,HU,4,0
2024-06-04,1,0,2024-08-16,HU,3,0
2024-06-04,1,0,2024-08-16,HU,2,3940
2024-06-04,1,0,2024-08-17,HU,3,0
2024-06-04,1,0,2024-08-17,HU,4,0
2024-06-04,1,0,2024-08-17,HU,1,0
2024-06-04,1,0,2024-08-17,HU,2,3960
2024-06-04,1,0,2024-08-18,HU,3,0
2024-06-04,1,0,2024-08-18,HU,1,0
2024-06-04,1,0,2024-08-18,HU,4,0
2024-06-04,1,0,2024-08-18,HU,2,5108
2024-06-04,1,0,2024-08-19,HU,1,0
2024-06-04,1,0,2024-08-19,HU,4,0
2024-06-04,1,0,2024-08-19,HU,2,1504
2024-06-04,1,0,2024-08-19,HU,3,0
2024-06-04,1,0,2024-08-20,HU,3,0
2024-06-04,1,0,2024-08-20,HU,4,0
2024-06-04,1,0,2024-08-20,HU,2,1725
2024-06-04,1,0,2024-08-20,HU,1,0
2024-06-04,1,0,2024-08-21,HU,3,0
2024-06-04,1,0,2024-08-21,HU,1,0
2024-06-04,1,0,2024-08-21,HU,2,1651
2024-06-04,1,0,2024-08-21,HU,4,0
2024-06-04,1,0,2024-08-22,HU,1,0
2024-06-04,1,0,2024-08-22,HU,2,1725
2024-06-04,1,0,2024-08-22,HU,3,0
2024-06-04,1,0,2024-08-22,HU,4,0
2024-06-04,1,0,2024-08-23,HU,1,0
2024-06-04,1,0,2024-08-23,HU,3,0
2024-06-04,1,0,2024-08-23,HU,4,0
2024-06-04,1,0,2024-08-23,HU,2,1725
2024-06-04,1,0,2024-08-24,HU,3,0
2024-06-04,1,0,2024-08-24,HU,2,1873
2024-06-04,1,0,2024-08-24,HU,1,0
2024-06-04,1,0,2024-08-24,HU,4,0
2024-06-04,1,0,2024-08-25,HU,4,0
2024-06-04,1,0,2024-08-25,HU,1,0
2024-06-04,1,0,2024-08-25,HU,3,0
2024-06-04,1,0,2024-08-25,HU,2,2168
2024-06-04,1,0,2024-05-27,IE,3,0
2024-06-04,1,0,2024-05-27,IE,1,4
2024-06-04,1,0,2024-05-27,IE,2,0
2024-06-04,1,0,2024-05-27,IE,4,0
2024-06-04,1,0,2024-05-28,IE,3,0
2024-06-04,1,0,2024-05-28,IE,4,0
2024-06-04,1,0,2024-05-28,IE,2,0
2024-06-04,1,0,2024-05-28,IE,1,5
2024-06-04,1,0,2024-05-29,IE,3,0
2024-06-04,1,0,2024-05-29,IE,2,0
2024-06-04,1,0,2024-05-29,IE,4,0
2024-06-04,1,0,2024-05-29,IE,1,5
2024-06-04,1,0,2024-05-30,IE,4,0
2024-06-04,1,0,2024-05-30,IE,3,0
2024-06-04,1,0,2024-05-30,IE,1,5
2024-06-04,1,0,2024-05-30,IE,2,0
2024-06-04,1,0,2024-05-31,IE,2,0
2024-06-04,1,0,2024-05-31,IE,1,4
2024-06-04,1,0,2024-05-31,IE,3,0
2024-06-04,1,0,2024-05-31,IE,4,0
2024-06-04,1,0,2024-06-01,IE,2,0
2024-06-04,1,0,2024-06-01,IE,1,4
2024-06-04,1,0,2024-06-01,IE,4,0
2024-06-04,1,0,2024-06-01,IE,3,0
2024-06-04,1,0,2024-06-02,IE,3,0
2024-06-04,1,0,2024-06-02,IE,2,0
2024-06-04,1,0,2024-06-02,IE,1,4
2024-06-04,1,0,2024-06-02,IE,4,0
2024-06-04,1,0,2024-06-03,IE,4,0
2024-06-04,1,0,2024-06-03,IE,2,0
2024-06-04,1,0,2024-06-03,IE,3,0
2024-06-04,1,0,2024-06-03,IE,1,4
2024-06-04,1,0,2024-06-04,IE,2,0
2024-06-04,1,0,2024-06-04,IE,1,4
2024-06-04,1,0,2024-06-04,IE,4,0
2024-06-04,1,0,2024-06-04,IE,3,0
2024-06-04,1,0,2024-06-05,IE,2,0
2024-06-04,1,0,2024-06-05,IE,1,4
2024-06-04,1,0,2024-06-05,IE,4,0
2024-06-04,1,0,2024-06-05,IE,3,0
2024-06-04,1,0,2024-06-06,IE,1,4
2024-06-04,1,0,2024-06-06,IE,3,0
2024-06-04,1,0,2024-06-06,IE,2,0
2024-06-04,1,0,2024-06-06,IE,4,0
2024-06-04,1,0,2024-06-07,IE,4,0
2024-06-04,1,0,2024-06-07,IE,3,0
2024-06-04,1,0,2024-06-07,IE,1,4
2024-06-04,1,0,2024-06-07,IE,2,0
2024-06-04,1,0,2024-06-08,IE,1,4
2024-06-04,1,0,2024-06-08,IE,2,0
2024-06-04,1,0,2024-06-08,IE,3,0
2024-06-04,1,0,2024-06-08,IE,4,0
2024-06-04,1,0,2024-06-09,IE,3,0
2024-06-04,1,0,2024-06-09,IE,1,4
2024-06-04,1,0,2024-06-09,IE,4,0
2024-06-04,1,0,2024-06-09,IE,2,0
2024-06-04,1,0,2024-06-10,IE,3,0
2024-06-04,1,0,2024-06-10,IE,4,0
2024-06-04,1,0,2024-06-10,IE,2,0
2024-06-04,1,0,2024-06-10,IE,1,4
2024-06-04,1,0,2024-06-11,IE,3,0
2024-06-04,1,0,2024-06-11,IE,4,0
2024-06-04,1,0,2024-06-11,IE,2,0
2024-06-04,1,0,2024-06-11,IE,1,4
2024-06-04,1,0,2024-06-12,IE,4,0
2024-06-04,1,0,2024-06-12,IE,2,0
2024-06-04,1,0,2024-06-12,IE,3,0
2024-06-04,1,0,2024-06-12,IE,1,4
2024-06-04,1,0,2024-06-13,IE,1,4
2024-06-04,1,0,2024-06-13,IE,4,0
2024-06-04,1,0,2024-06-13,IE,2,0
2024-06-04,1,0,2024-06-13,IE,3,0
2024-06-04,1,0,2024-06-14,IE,1,4
2024-06-04,1,0,2024-06-14,IE,3,0
2024-06-04,1,0,2024-06-14,IE,2,0
2024-06-04,1,0,2024-06-14,IE,4,0
2024-06-04,1,0,2024-06-15,IE,4,0
2024-06-04,1,0,2024-06-15,IE,1,4
2024-06-04,1,0,2024-06-15,IE,3,0
2024-06-04,1,0,2024-06-15,IE,2,0
2024-06-04,1,0,2024-06-16,IE,2,0
2024-06-04,1,0,2024-06-16,IE,4,0
2024-06-04,1,0,2024-06-16,IE,1,4
2024-06-04,1,0,2024-06-16,IE,3,0
2024-06-04,1,0,2024-06-17,IE,2,0
2024-06-04,1,0,2024-06-17,IE,1,4
2024-06-04,1,0,2024-06-17,IE,3,0
2024-06-04,1,0,2024-06-17,IE,4,0
2024-06-04,1,0,2024-06-18,IE,3,0
2024-06-04,1,0,2024-06-18,IE,1,4
2024-06-04,1,0,2024-06-18,IE,4,0
2024-06-04,1,0,2024-06-18,IE,2,0
2024-06-04,1,0,2024-06-19,IE,4,0
2024-06-04,1,0,2024-06-19,IE,1,4
2024-06-04,1,0,2024-06-19,IE,3,0
2024-06-04,1,0,2024-06-19,IE,2,0
2024-06-04,1,0,2024-06-20,IE,1,4
2024-06-04,1,0,2024-06-20,IE,2,0
2024-06-04,1,0,2024-06-20,IE,4,0
2024-06-04,1,0,2024-06-20,IE,3,0
2024-06-04,1,0,2024-06-21,IE,4,0
2024-06-04,1,0,2024-06-21,IE,3,0
2024-06-04,1,0,2024-06-21,IE,1,4
2024-06-04,1,0,2024-06-21,IE,2,0
2024-06-04,1,0,2024-06-22,IE,3,0
2024-06-04,1,0,2024-06-22,IE,1,4
2024-06-04,1,0,2024-06-22,IE,2,0
2024-06-04,1,0,2024-06-22,IE,4,0
2024-06-04,1,0,2024-06-23,IE,1,4
2024-06-04,1,0,2024-06-23,IE,2,0
2024-06-04,1,0,2024-06-23,IE,3,0
2024-06-04,1,0,2024-06-23,IE,4,0
2024-06-04,1,0,2024-06-24,IE,4,0
2024-06-04,1,0,2024-06-24,IE,3,0
2024-06-04,1,0,2024-06-24,IE,2,0
2024-06-04,1,0,2024-06-24,IE,1,4
2024-06-04,1,0,2024-06-25,IE,1,4
2024-06-04,1,0,2024-06-25,IE,2,0
2024-06-04,1,0,2024-06-25,IE,3,0
2024-06-04,1,0,2024-06-25,IE,4,0
2024-06-04,1,0,2024-06-26,IE,2,0
2024-06-04,1,0,2024-06-26,IE,3,0
2024-06-04,1,0,2024-06-26,IE,4,0
2024-06-04,1,0,2024-06-26,IE,1,4
2024-06-04,1,0,2024-06-27,IE,3,0
2024-06-04,1,0,2024-06-27,IE,4,0
2024-06-04,1,0,2024-06-27,IE,1,4
2024-06-04,1,0,2024-06-27,IE,2,0
2024-06-04,1,0,2024-06-28,IE,3,0
2024-06-04,1,0,2024-06-28,IE,4,0
2024-06-04,1,0,2024-06-28,IE,1,4
2024-06-04,1,0,2024-06-28,IE,2,0
2024-06-04,1,0,2024-06-29,IE,3,0
2024-06-04,1,0,2024-06-29,IE,1,4
2024-06-04,1,0,2024-06-29,IE,4,0
2024-06-04,1,0,2024-06-29,IE,2,0
2024-06-04,1,0,2024-06-30,IE,2,0
2024-06-04,1,0,2024-06-30,IE,3,0
2024-06-04,1,0,2024-06-30,IE,4,0
2024-06-04,1,0,2024-06-30,IE,1,4
2024-06-04,1,0,2024-07-01,IE,2,0
2024-06-04,1,0,2024-07-01,IE,1,4
2024-06-04,1,0,2024-07-01,IE,4,0
2024-06-04,1,0,2024-07-01,IE,3,0
2024-06-04,1,0,2024-07-02,IE,4,0
2024-06-04,1,0,2024-07-02,IE,1,3
2024-06-04,1,0,2024-07-02,IE,2,0
2024-06-04,1,0,2024-07-02,IE,3,0
2024-06-04,1,0,2024-07-03,IE,3,0
2024-06-04,1,0,2024-07-03,IE,2,0
2024-06-04,1,0,2024-07-03,IE,4,0
2024-06-04,1,0,2024-07-03,IE,1,3
2024-06-04,1,0,2024-07-04,IE,1,4
2024-06-04,1,0,2024-07-04,IE,2,0
2024-06-04,1,0,2024-07-04,IE,3,0
2024-06-04,1,0,2024-07-04,IE,4,0
2024-06-04,1,0,2024-07-05,IE,2,0
2024-06-04,1,0,2024-07-05,IE,3,0
2024-06-04,1,0,2024-07-05,IE,4,0
2024-06-04,1,0,2024-07-05,IE,1,4
2024-06-04,1,0,2024-07-06,IE,3,0
2024-06-04,1,0,2024-07-06,IE,1,4
2024-06-04,1,0,2024-07-06,IE,2,0
2024-06-04,1,0,2024-07-06,IE,4,0
2024-06-04,1,0,2024-07-07,IE,4,0
2024-06-04,1,0,2024-07-07,IE,3,0
2024-06-04,1,0,2024-07-07,IE,1,4
2024-06-04,1,0,2024-07-07,IE,2,0
2024-06-04,1,0,2024-07-08,IE,4,0
2024-06-04,1,0,2024-07-08,IE,1,4
2024-06-04,1,0,2024-07-08,IE,2,0
2024-06-04,1,0,2024-07-08,IE,3,0
2024-06-04,1,0,2024-07-09,IE,3,0
2024-06-04,1,0,2024-07-09,IE,4,0
2024-06-04,1,0,2024-07-09,IE,1,3
2024-06-04,1,0,2024-07-09,IE,2,0
2024-06-04,1,0,2024-07-10,IE,2,0
2024-06-04,1,0,2024-07-10,IE,3,0
2024-06-04,1,0,2024-07-10,IE,1,3
2024-06-04,1,0,2024-07-10,IE,4,0
2024-06-04,1,0,2024-07-11,IE,1,4
2024-06-04,1,0,2024-07-11,IE,2,0
2024-06-04,1,0,2024-07-11,IE,4,0
2024-06-04,1,0,2024-07-11,IE,3,0
2024-06-04,1,0,2024-07-12,IE,2,0
2024-06-04,1,0,2024-07-12,IE,3,0
2024-06-04,1,0,2024-07-12,IE,1,4
2024-06-04,1,0,2024-07-12,IE,4,0
2024-06-04,1,0,2024-07-13,IE,3,0
2024-06-04,1,0,2024-07-13,IE,1,4
2024-06-04,1,0,2024-07-13,IE,4,0
2024-06-04,1,0,2024-07-13,IE,2,0
2024-06-04,1,0,2024-07-14,IE,3,0
2024-06-04,1,0,2024-07-14,IE,1,4
2024-06-04,1,0,2024-07-14,IE,4,0
2024-06-04,1,0,2024-07-14,IE,2,0
2024-06-04,1,0,2024-07-15,IE,3,0
2024-06-04,1,0,2024-07-15,IE,2,0
2024-06-04,1,0,2024-07-15,IE,1,4
2024-06-04,1,0,2024-07-15,IE,4,0
